#title,XPS_PHI_QUANTERA_narrow
#dimension,x,y
#x,Binding Energy,eV,reverse
#y,Intensity,cps
#legend,Cu2p,Cu_LMM,O1s,C1s
##acq_date,20170606
##comment,SPECTRUM

949.7000,50042.2148,595.7000,43701.2930,,,,
949.6000,49355.6563,595.6000,43686.4453,,,,
949.5000,49745.3242,595.5000,43662.3242,,,,
949.4000,48940.4727,595.4000,43705.0039,,,,
949.3000,48894.0859,595.3000,43725.4141,,,,
949.2000,48898.7227,595.2000,43812.6250,,,,
949.1000,48673.7383,595.1000,43760.6680,,,,
949.0000,48645.9023,595.0000,43958.2852,,,,
948.9000,48757.2383,594.9000,44140.1328,,,,
948.8000,48295.6641,594.8000,44237.5508,,,,
948.7000,48815.2227,594.7000,44051.9922,,,,
948.6000,49659.5039,594.6000,44037.1484,,,,
948.5000,48163.4570,594.5000,44072.4023,,,,
948.4000,48580.9570,594.4000,44485.2656,,,,
948.3000,47917.5938,594.3000,44206.9336,,,,
948.2000,48631.9844,594.2000,44101.1641,,,,
948.1000,48302.6250,594.1000,44433.3125,,,,
948.0000,48297.9844,594.0000,44077.0430,,,,
947.9000,48838.4180,593.9000,44736.6953,,,,
947.8000,48407.0000,593.8000,44526.0898,,,,
947.7000,48741.0000,593.7000,44886.0703,,,,
947.6000,49446.1133,593.6000,44496.3984,,,,
947.5000,48798.9883,593.5000,44393.4180,,,,
947.4000,49260.5586,593.4000,44809.0625,,,,
947.3000,49845.0586,593.3000,44311.7734,,,,
947.2000,49269.8359,593.2000,44746.9023,,,,
947.1000,49557.4492,593.1000,44596.6016,,,,
947.0000,49703.5742,593.0000,44557.6328,,,,
946.9000,49446.1133,592.9000,44387.8516,,,,
946.8000,49613.1133,592.8000,44716.2852,,,,
946.7000,50216.1719,592.7000,44438.8789,,,,
946.6000,49541.2109,592.6000,44837.8242,,,,
946.5000,49151.5430,592.5000,44215.2813,,,,
946.4000,48993.8203,592.4000,44872.1523,,,,
946.3000,48627.3477,592.3000,44628.1445,,,,
946.2000,48560.0820,592.2000,44657.8359,,,,
946.1000,48434.8320,592.1000,44829.4727,,,,
946.0000,48105.4688,592.0000,44796.0742,,,,
945.9000,47868.8867,591.9000,44959.3633,,,,
945.8000,47578.9531,591.8000,44951.9414,,,,
945.7000,47685.6484,591.7000,45052.1406,,,,
945.6000,47678.6914,591.6000,44608.6602,,,,
945.5000,47122.0234,591.5000,45349.9609,,,,
945.4000,47282.0625,591.4000,44823.9063,,,,
945.3000,47783.0664,591.3000,45177.3906,,,,
945.2000,47319.1758,591.2000,44928.7461,,,,
945.1000,46894.7148,591.1000,44913.9023,,,,
945.0000,46697.5625,591.0000,44827.6172,,,,
944.9000,45860.2383,590.9000,45196.8750,,,,
944.8000,45672.3633,590.8000,45118.9414,,,,
944.7000,45781.3789,590.7000,45167.1875,,,,
944.6000,45946.0586,590.6000,45367.5859,,,,
944.5000,46305.5742,590.5000,45147.7031,,,,
944.4000,45957.6563,590.4000,45077.1914,,,,
944.3000,45203.8320,590.3000,45250.6875,,,,
944.2000,45391.7109,590.2000,44819.2695,,,,
944.1000,45187.5977,590.1000,45029.8750,,,,
944.0000,44904.6250,590.0000,45218.2148,,,,
943.9000,45073.9453,589.9000,45650.5586,,,,
943.8000,45136.5703,589.8000,45117.0859,,,,
943.7000,44403.6211,589.7000,45449.2305,,,,
943.6000,44705.1523,589.6000,45108.7344,,,,
943.5000,44164.7188,589.5000,45167.1875,,,,
943.4000,43696.1875,589.4000,45540.1563,,,,
943.3000,44025.5508,589.3000,45936.3164,,,,
943.2000,43318.1172,589.2000,45549.4336,,,,
943.1000,43608.0508,589.1000,45657.9844,,,,
943.0000,43888.7031,589.0000,45566.1328,,,,
942.9000,42977.1563,588.9000,45367.5859,,,,
942.8000,42759.1289,588.8000,45416.7578,,,,
942.7000,42251.1680,588.7000,45596.7500,,,,
942.6000,42056.3359,588.6000,45569.8438,,,,
942.5000,42033.1406,588.5000,45584.6875,,,,
942.4000,41873.0977,588.4000,45544.7930,,,,
942.3000,41576.2070,588.3000,45503.0430,,,,
942.2000,41819.7500,588.2000,45244.1914,,,,
942.1000,41225.9688,588.1000,45447.3750,,,,
942.0000,40850.2188,588.0000,45603.2422,,,,
941.9000,40699.4531,587.9000,45719.2148,,,,
941.8000,41569.2500,587.8000,45433.4609,,,,
941.7000,40622.9141,587.7000,45926.1133,,,,
941.6000,40683.2188,587.6000,45977.1406,,,,
941.5000,40738.8867,587.5000,45553.1445,,,,
941.4000,41091.4414,587.4000,45634.7891,,,,
941.3000,40611.3164,587.3000,45388.0000,,,,
941.2000,40602.0391,587.2000,46107.9570,,,,
941.1000,40991.7070,587.1000,45492.8359,,,,
941.0000,40295.8711,587.0000,45814.7773,,,,
940.9000,41028.8164,586.9000,45973.4297,,,,
940.8000,40775.9961,586.8000,45901.0625,,,,
